	RowInd	ColInd	GridLat	GridLong
co5885106	1362.0	1266.0	-23.54166603088379	-74.45833587646484
co5885118	1362.0	1278.0	-23.54166603088379	-73.45833587646484
co5885130	1362.0	1290.0	-23.54166603088379	-72.45833587646484
co5885142	1362.0	1302.0	-23.54166603088379	-71.45833587646484
co5885154	1362.0	1314.0	-23.54166603088379	-70.45833587646484
co5885166	1362.0	1326.0	-23.54166603088379	-69.45833587646484
co5885178	1362.0	1338.0	-23.54166603088379	-68.45833587646484
co5885190	1362.0	1350.0	-23.54166603088379	-67.45833587646484
co5885202	1362.0	1362.0	-23.54166603088379	-66.45833587646484
co5885214	1362.0	1374.0	-23.54166603088379	-65.45833587646484
co5885226	1362.0	1386.0	-23.54166603088379	-64.45833587646484
co5885238	1362.0	1398.0	-23.54166603088379	-63.45833206176758
co5885250	1362.0	1410.0	-23.54166603088379	-62.45833206176758
co5885262	1362.0	1422.0	-23.54166603088379	-61.45833206176758
co5885274	1362.0	1434.0	-23.54166603088379	-60.45833206176758
co5885286	1362.0	1446.0	-23.54166603088379	-59.45833206176758
co5885298	1362.0	1458.0	-23.54166603088379	-58.45833206176758
co5885310	1362.0	1470.0	-23.54166603088379	-57.45833206176758
co5885322	1362.0	1482.0	-23.54166603088379	-56.45833206176758
co5885334	1362.0	1494.0	-23.54166603088379	-55.45833206176758
co5885346	1362.0	1506.0	-23.54166603088379	-54.45833206176758
co5885358	1362.0	1518.0	-23.54166603088379	-53.45833206176758
co5885370	1362.0	1530.0	-23.54166603088379	-52.45833206176758
co5885382	1362.0	1542.0	-23.54166603088379	-51.45833206176758
co5885394	1362.0	1554.0	-23.54166603088379	-50.45833206176758
co5885406	1362.0	1566.0	-23.54166603088379	-49.45833206176758
co5885418	1362.0	1578.0	-23.54166603088379	-48.45833206176758
co5885430	1362.0	1590.0	-23.54166603088379	-47.45833206176758
co5885442	1362.0	1602.0	-23.54166603088379	-46.45833206176758
co5885454	1362.0	1614.0	-23.54166603088379	-45.45833206176758
co5885466	1362.0	1626.0	-23.54166603088379	-44.45833206176758
co5885478	1362.0	1638.0	-23.54166603088379	-43.45833206176758
co5885490	1362.0	1650.0	-23.54166603088379	-42.45833206176758
co5885502	1362.0	1662.0	-23.54166603088379	-41.45833206176758
co5885514	1362.0	1674.0	-23.54166603088379	-40.45833206176758
co5885526	1362.0	1686.0	-23.54166603088379	-39.45833206176758
co5885538	1362.0	1698.0	-23.54166603088379	-38.45833206176758
co5885550	1362.0	1710.0	-23.54166603088379	-37.45833206176758
co5885562	1362.0	1722.0	-23.54166603088379	-36.45833206176758
co5885574	1362.0	1734.0	-23.54166603088379	-35.45833206176758
co5885586	1362.0	1746.0	-23.54166603088379	-34.45833206176758
co5885598	1362.0	1758.0	-23.54166603088379	-33.45833206176758
co5885610	1362.0	1770.0	-23.54166603088379	-32.45833206176758
co5885622	1362.0	1782.0	-23.54166603088379	-31.45833396911621
co5885634	1362.0	1794.0	-23.54166603088379	-30.45833396911621
co5885646	1362.0	1806.0	-23.54166603088379	-29.45833396911621
co5885658	1362.0	1818.0	-23.54166603088379	-28.45833396911621
co5885670	1362.0	1830.0	-23.54166603088379	-27.45833396911621
co5885682	1362.0	1842.0	-23.54166603088379	-26.45833396911621
co5885694	1362.0	1854.0	-23.54166603088379	-25.45833396911621
co5885706	1362.0	1866.0	-23.54166603088379	-24.45833396911621
co5885718	1362.0	1878.0	-23.54166603088379	-23.45833396911621
co5885730	1362.0	1890.0	-23.54166603088379	-22.45833396911621
co5885742	1362.0	1902.0	-23.54166603088379	-21.45833396911621
co5885754	1362.0	1914.0	-23.54166603088379	-20.45833396911621
co5885766	1362.0	1926.0	-23.54166603088379	-19.45833396911621
co5885778	1362.0	1938.0	-23.54166603088379	-18.45833396911621
co5885790	1362.0	1950.0	-23.54166603088379	-17.45833396911621
co5885802	1362.0	1962.0	-23.54166603088379	-16.45833396911621
co5885814	1362.0	1974.0	-23.54166603088379	-15.458333015441895
co5885826	1362.0	1986.0	-23.54166603088379	-14.458333015441895
co5885838	1362.0	1998.0	-23.54166603088379	-13.458333015441895
co5885850	1362.0	2010.0	-23.54166603088379	-12.458333015441895
co5885862	1362.0	2022.0	-23.54166603088379	-11.458333015441895
co5885874	1362.0	2034.0	-23.54166603088379	-10.458333015441895
co5885886	1362.0	2046.0	-23.54166603088379	-9.458333015441895
co5885898	1362.0	2058.0	-23.54166603088379	-8.458333015441895
co5885910	1362.0	2070.0	-23.54166603088379	-7.458333492279053
co5885922	1362.0	2082.0	-23.54166603088379	-6.458333492279053
co5885934	1362.0	2094.0	-23.54166603088379	-5.458333492279053
co5885946	1362.0	2106.0	-23.54166603088379	-4.458333492279053
co5885958	1362.0	2118.0	-23.54166603088379	-3.4583332538604736
co5885970	1362.0	2130.0	-23.54166603088379	-2.4583332538604736
co5885982	1362.0	2142.0	-23.54166603088379	-1.4583333730697632
co5885994	1362.0	2154.0	-23.54166603088379	-0.4583333432674408
co5886006	1362.0	2166.0	-23.54166603088379	0.5416666865348816
co5886018	1362.0	2178.0	-23.54166603088379	1.5416666269302368
co5886030	1362.0	2190.0	-23.54166603088379	2.5416667461395264
co5886042	1362.0	2202.0	-23.54166603088379	3.5416667461395264
co5886054	1362.0	2214.0	-23.54166603088379	4.541666507720947
co5886066	1362.0	2226.0	-23.54166603088379	5.541666507720947
co5886078	1362.0	2238.0	-23.54166603088379	6.541666507720947
co5886090	1362.0	2250.0	-23.54166603088379	7.541666507720947
co5886102	1362.0	2262.0	-23.54166603088379	8.541666984558105
co5886114	1362.0	2274.0	-23.54166603088379	9.541666984558105
co5886126	1362.0	2286.0	-23.54166603088379	10.541666984558105
co5886138	1362.0	2298.0	-23.54166603088379	11.541666984558105
co5886150	1362.0	2310.0	-23.54166603088379	12.541666984558105
co5886162	1362.0	2322.0	-23.54166603088379	13.541666984558105
co5886174	1362.0	2334.0	-23.54166603088379	14.541666984558105
co5886186	1362.0	2346.0	-23.54166603088379	15.541666984558105
co5886198	1362.0	2358.0	-23.54166603088379	16.54166603088379
co5886210	1362.0	2370.0	-23.54166603088379	17.54166603088379
co5886222	1362.0	2382.0	-23.54166603088379	18.54166603088379
co5886234	1362.0	2394.0	-23.54166603088379	19.54166603088379
co5886246	1362.0	2406.0	-23.54166603088379	20.54166603088379
co5886258	1362.0	2418.0	-23.54166603088379	21.54166603088379
co5886270	1362.0	2430.0	-23.54166603088379	22.54166603088379
co5886282	1362.0	2442.0	-23.54166603088379	23.54166603088379
co5886294	1362.0	2454.0	-23.54166603088379	24.54166603088379
co5886306	1362.0	2466.0	-23.54166603088379	25.54166603088379
co5886318	1362.0	2478.0	-23.54166603088379	26.54166603088379
co5886330	1362.0	2490.0	-23.54166603088379	27.54166603088379
co5886342	1362.0	2502.0	-23.54166603088379	28.54166603088379
co5886354	1362.0	2514.0	-23.54166603088379	29.54166603088379
co5886366	1362.0	2526.0	-23.54166603088379	30.54166603088379
co5886378	1362.0	2538.0	-23.54166603088379	31.54166603088379
co5886390	1362.0	2550.0	-23.54166603088379	32.54166793823242
co5886402	1362.0	2562.0	-23.54166603088379	33.54166793823242
co5886414	1362.0	2574.0	-23.54166603088379	34.54166793823242
co5886426	1362.0	2586.0	-23.54166603088379	35.54166793823242
co5886438	1362.0	2598.0	-23.54166603088379	36.54166793823242
co5886450	1362.0	2610.0	-23.54166603088379	37.54166793823242
co5886462	1362.0	2622.0	-23.54166603088379	38.54166793823242
co5886474	1362.0	2634.0	-23.54166603088379	39.54166793823242
co5886486	1362.0	2646.0	-23.54166603088379	40.54166793823242
co5886498	1362.0	2658.0	-23.54166603088379	41.54166793823242
co5886510	1362.0	2670.0	-23.54166603088379	42.54166793823242
co5886522	1362.0	2682.0	-23.54166603088379	43.54166793823242
co5886534	1362.0	2694.0	-23.54166603088379	44.54166793823242
co5886546	1362.0	2706.0	-23.54166603088379	45.54166793823242
co5886558	1362.0	2718.0	-23.54166603088379	46.54166793823242
co5886570	1362.0	2730.0	-23.54166603088379	47.54166793823242
co5886582	1362.0	2742.0	-23.54166603088379	48.54166793823242
co5886594	1362.0	2754.0	-23.54166603088379	49.54166793823242
co5886606	1362.0	2766.0	-23.54166603088379	50.54166793823242
co5886618	1362.0	2778.0	-23.54166603088379	51.54166793823242
co5886630	1362.0	2790.0	-23.54166603088379	52.54166793823242
co5886642	1362.0	2802.0	-23.54166603088379	53.54166793823242
co5886654	1362.0	2814.0	-23.54166603088379	54.54166793823242
co5886666	1362.0	2826.0	-23.54166603088379	55.54166793823242
co5886678	1362.0	2838.0	-23.54166603088379	56.54166793823242
co5886690	1362.0	2850.0	-23.54166603088379	57.54166793823242
co5886702	1362.0	2862.0	-23.54166603088379	58.54166793823242
co5886714	1362.0	2874.0	-23.54166603088379	59.54166793823242
co5886726	1362.0	2886.0	-23.54166603088379	60.54166793823242
co5886738	1362.0	2898.0	-23.54166603088379	61.54166793823242
co5886750	1362.0	2910.0	-23.54166603088379	62.54166793823242
co5886762	1362.0	2922.0	-23.54166603088379	63.54166793823242
co5886774	1362.0	2934.0	-23.54166603088379	64.54166412353516
co5886786	1362.0	2946.0	-23.54166603088379	65.54166412353516
co5886798	1362.0	2958.0	-23.54166603088379	66.54166412353516
co5886810	1362.0	2970.0	-23.54166603088379	67.54166412353516
co5886822	1362.0	2982.0	-23.54166603088379	68.54166412353516
co5886834	1362.0	2994.0	-23.54166603088379	69.54166412353516
co5886846	1362.0	3006.0	-23.54166603088379	70.54166412353516
co5886858	1362.0	3018.0	-23.54166603088379	71.54166412353516
co5886870	1362.0	3030.0	-23.54166603088379	72.54166412353516
co5886882	1362.0	3042.0	-23.54166603088379	73.54166412353516
co5886894	1362.0	3054.0	-23.54166603088379	74.54166412353516
co5886906	1362.0	3066.0	-23.54166603088379	75.54166412353516
co5886918	1362.0	3078.0	-23.54166603088379	76.54166412353516
co5886930	1362.0	3090.0	-23.54166603088379	77.54166412353516
co5886942	1362.0	3102.0	-23.54166603088379	78.54166412353516
co5886954	1362.0	3114.0	-23.54166603088379	79.54166412353516
co5886966	1362.0	3126.0	-23.54166603088379	80.54166412353516
co5886978	1362.0	3138.0	-23.54166603088379	81.54166412353516
co5886990	1362.0	3150.0	-23.54166603088379	82.54166412353516
co5887002	1362.0	3162.0	-23.54166603088379	83.54166412353516
co5887014	1362.0	3174.0	-23.54166603088379	84.54166412353516
co5887026	1362.0	3186.0	-23.54166603088379	85.54166412353516
co5887038	1362.0	3198.0	-23.54166603088379	86.54166412353516
co5887050	1362.0	3210.0	-23.54166603088379	87.54166412353516
co5887062	1362.0	3222.0	-23.54166603088379	88.54166412353516
co5887074	1362.0	3234.0	-23.54166603088379	89.54166412353516
co5887086	1362.0	3246.0	-23.54166603088379	90.54166412353516
co5887098	1362.0	3258.0	-23.54166603088379	91.54166412353516
co5887110	1362.0	3270.0	-23.54166603088379	92.54166412353516
co5887122	1362.0	3282.0	-23.54166603088379	93.54166412353516
co5887134	1362.0	3294.0	-23.54166603088379	94.54166412353516
co5887146	1362.0	3306.0	-23.54166603088379	95.54166412353516
co5887158	1362.0	3318.0	-23.54166603088379	96.54166412353516
co5887170	1362.0	3330.0	-23.54166603088379	97.54166412353516
co5887182	1362.0	3342.0	-23.54166603088379	98.54166412353516
co5887194	1362.0	3354.0	-23.54166603088379	99.54166412353516
co5887206	1362.0	3366.0	-23.54166603088379	100.54166412353516
co5887218	1362.0	3378.0	-23.54166603088379	101.54166412353516
co5887230	1362.0	3390.0	-23.54166603088379	102.54166412353516
co5887242	1362.0	3402.0	-23.54166603088379	103.54166412353516
co5887254	1362.0	3414.0	-23.54166603088379	104.54166412353516
co5887266	1362.0	3426.0	-23.54166603088379	105.54166412353516
co5887278	1362.0	3438.0	-23.54166603088379	106.54166412353516
co5887290	1362.0	3450.0	-23.54166603088379	107.54166412353516
co5887302	1362.0	3462.0	-23.54166603088379	108.54166412353516
co5887314	1362.0	3474.0	-23.54166603088379	109.54166412353516
co5887326	1362.0	3486.0	-23.54166603088379	110.54166412353516
co5887338	1362.0	3498.0	-23.54166603088379	111.54166412353516
co5887350	1362.0	3510.0	-23.54166603088379	112.54166412353516
co5887362	1362.0	3522.0	-23.54166603088379	113.54166412353516
co5887374	1362.0	3534.0	-23.54166603088379	114.54166412353516
co5887386	1362.0	3546.0	-23.54166603088379	115.54166412353516
co5887398	1362.0	3558.0	-23.54166603088379	116.54166412353516
co5887410	1362.0	3570.0	-23.54166603088379	117.54166412353516
co5887422	1362.0	3582.0	-23.54166603088379	118.54166412353516
co5887434	1362.0	3594.0	-23.54166603088379	119.54166412353516
co5887446	1362.0	3606.0	-23.54166603088379	120.54166412353516
co5887458	1362.0	3618.0	-23.54166603088379	121.54166412353516
co5887470	1362.0	3630.0	-23.54166603088379	122.54166412353516
co5887482	1362.0	3642.0	-23.54166603088379	123.54166412353516
co5887494	1362.0	3654.0	-23.54166603088379	124.54166412353516
co5887506	1362.0	3666.0	-23.54166603088379	125.54166412353516
co5887518	1362.0	3678.0	-23.54166603088379	126.54166412353516
co5887530	1362.0	3690.0	-23.54166603088379	127.54166412353516
co5887542	1362.0	3702.0	-23.54166603088379	128.5416717529297
co5887554	1362.0	3714.0	-23.54166603088379	129.5416717529297
co5887566	1362.0	3726.0	-23.54166603088379	130.5416717529297
co5887578	1362.0	3738.0	-23.54166603088379	131.5416717529297
co5887590	1362.0	3750.0	-23.54166603088379	132.5416717529297
co5887602	1362.0	3762.0	-23.54166603088379	133.5416717529297
co5887614	1362.0	3774.0	-23.54166603088379	134.5416717529297
co5887626	1362.0	3786.0	-23.54166603088379	135.5416717529297
co5887638	1362.0	3798.0	-23.54166603088379	136.5416717529297
co5887650	1362.0	3810.0	-23.54166603088379	137.5416717529297
co5887662	1362.0	3822.0	-23.54166603088379	138.5416717529297
co5887674	1362.0	3834.0	-23.54166603088379	139.5416717529297
co5887686	1362.0	3846.0	-23.54166603088379	140.5416717529297
co5887698	1362.0	3858.0	-23.54166603088379	141.5416717529297
co5887710	1362.0	3870.0	-23.54166603088379	142.5416717529297
co5887722	1362.0	3882.0	-23.54166603088379	143.5416717529297
co5887734	1362.0	3894.0	-23.54166603088379	144.5416717529297
co5887746	1362.0	3906.0	-23.54166603088379	145.5416717529297
co5887758	1362.0	3918.0	-23.54166603088379	146.5416717529297
co5887770	1362.0	3930.0	-23.54166603088379	147.5416717529297
co5887782	1362.0	3942.0	-23.54166603088379	148.5416717529297
co5887794	1362.0	3954.0	-23.54166603088379	149.5416717529297
co5887806	1362.0	3966.0	-23.54166603088379	150.5416717529297
co5887818	1362.0	3978.0	-23.54166603088379	151.5416717529297
co5887830	1362.0	3990.0	-23.54166603088379	152.5416717529297
co5887842	1362.0	4002.0	-23.54166603088379	153.5416717529297
co5887854	1362.0	4014.0	-23.54166603088379	154.5416717529297
co5887866	1362.0	4026.0	-23.54166603088379	155.5416717529297
co5887878	1362.0	4038.0	-23.54166603088379	156.5416717529297
co5887890	1362.0	4050.0	-23.54166603088379	157.5416717529297
co5887902	1362.0	4062.0	-23.54166603088379	158.5416717529297
co5887914	1362.0	4074.0	-23.54166603088379	159.5416717529297
co5887926	1362.0	4086.0	-23.54166603088379	160.5416717529297
co5887938	1362.0	4098.0	-23.54166603088379	161.5416717529297
co5887950	1362.0	4110.0	-23.54166603088379	162.5416717529297
co5887962	1362.0	4122.0	-23.54166603088379	163.5416717529297
co5887974	1362.0	4134.0	-23.54166603088379	164.5416717529297
co5887986	1362.0	4146.0	-23.54166603088379	165.5416717529297
co5887998	1362.0	4158.0	-23.54166603088379	166.5416717529297
co5888010	1362.0	4170.0	-23.54166603088379	167.5416717529297
co5888022	1362.0	4182.0	-23.54166603088379	168.5416717529297
co5888034	1362.0	4194.0	-23.54166603088379	169.5416717529297
co5888046	1362.0	4206.0	-23.54166603088379	170.5416717529297
co5888058	1362.0	4218.0	-23.54166603088379	171.5416717529297
co5888070	1362.0	4230.0	-23.54166603088379	172.5416717529297
co5888082	1362.0	4242.0	-23.54166603088379	173.5416717529297
co5888094	1362.0	4254.0	-23.54166603088379	174.5416717529297
co5888106	1362.0	4266.0	-23.54166603088379	175.5416717529297
co5888118	1362.0	4278.0	-23.54166603088379	176.5416717529297
co5888130	1362.0	4290.0	-23.54166603088379	177.5416717529297
co5888142	1362.0	4302.0	-23.54166603088379	178.5416717529297
co5888154	1362.0	4314.0	-23.54166603088379	179.5416717529297
co5935686	1374.0	6.0	-24.54166603088379	-179.4583282470703
co5935698	1374.0	18.0	-24.54166603088379	-178.4583282470703
co5935710	1374.0	30.0	-24.54166603088379	-177.4583282470703
co5935722	1374.0	42.0	-24.54166603088379	-176.4583282470703
co5935734	1374.0	54.0	-24.54166603088379	-175.4583282470703
co5935746	1374.0	66.0	-24.54166603088379	-174.4583282470703
co5935758	1374.0	78.0	-24.54166603088379	-173.4583282470703
co5935770	1374.0	90.0	-24.54166603088379	-172.4583282470703
co5935782	1374.0	102.0	-24.54166603088379	-171.4583282470703
co5935794	1374.0	114.0	-24.54166603088379	-170.4583282470703
co5935806	1374.0	126.0	-24.54166603088379	-169.4583282470703
co5935818	1374.0	138.0	-24.54166603088379	-168.4583282470703
co5935830	1374.0	150.0	-24.54166603088379	-167.4583282470703
co5935842	1374.0	162.0	-24.54166603088379	-166.4583282470703
co5935854	1374.0	174.0	-24.54166603088379	-165.4583282470703
co5935866	1374.0	186.0	-24.54166603088379	-164.4583282470703
co5935878	1374.0	198.0	-24.54166603088379	-163.4583282470703
co5935890	1374.0	210.0	-24.54166603088379	-162.4583282470703
co5935902	1374.0	222.0	-24.54166603088379	-161.4583282470703
co5935914	1374.0	234.0	-24.54166603088379	-160.4583282470703
co5935926	1374.0	246.0	-24.54166603088379	-159.4583282470703
co5935938	1374.0	258.0	-24.54166603088379	-158.4583282470703
co5935950	1374.0	270.0	-24.54166603088379	-157.4583282470703
co5935962	1374.0	282.0	-24.54166603088379	-156.4583282470703
co5935974	1374.0	294.0	-24.54166603088379	-155.4583282470703
co5935986	1374.0	306.0	-24.54166603088379	-154.4583282470703
co5935998	1374.0	318.0	-24.54166603088379	-153.4583282470703
co5936010	1374.0	330.0	-24.54166603088379	-152.4583282470703
co5936022	1374.0	342.0	-24.54166603088379	-151.4583282470703
co5936034	1374.0	354.0	-24.54166603088379	-150.4583282470703
co5936046	1374.0	366.0	-24.54166603088379	-149.4583282470703
co5936058	1374.0	378.0	-24.54166603088379	-148.4583282470703
co5936070	1374.0	390.0	-24.54166603088379	-147.4583282470703
co5936082	1374.0	402.0	-24.54166603088379	-146.4583282470703
co5936094	1374.0	414.0	-24.54166603088379	-145.4583282470703
co5936106	1374.0	426.0	-24.54166603088379	-144.4583282470703
co5936118	1374.0	438.0	-24.54166603088379	-143.4583282470703
co5936130	1374.0	450.0	-24.54166603088379	-142.4583282470703
co5936142	1374.0	462.0	-24.54166603088379	-141.4583282470703
co5936154	1374.0	474.0	-24.54166603088379	-140.4583282470703
co5936166	1374.0	486.0	-24.54166603088379	-139.4583282470703
co5936178	1374.0	498.0	-24.54166603088379	-138.4583282470703
co5936190	1374.0	510.0	-24.54166603088379	-137.4583282470703
co5936202	1374.0	522.0	-24.54166603088379	-136.4583282470703
co5936214	1374.0	534.0	-24.54166603088379	-135.4583282470703
co5936226	1374.0	546.0	-24.54166603088379	-134.4583282470703
