	CHL_chlor_a	KD490_Kd_490	PIC_pic	POC_poc	PAR_par	FLH_nflh	RRS_Rrs_412	RRS_Rrs_443	RRS_Rrs_469	RRS_Rrs_488	RRS_Rrs_531	RRS_Rrs_547	RRS_Rrs_555	RRS_Rrs_645	RRS_Rrs_667	RRS_Rrs_678	SST	GridLat	GridLong
G0386																		79.375	-71.875
G0387																		79.04167	-70.458336
G0388	0.448873625	0.0656999975	0.000169996175	106.0	31.5459995	0.10298502500000001	0.0039210002	0.00352500005	0.0037210005999999997	0.00361500125	0.00242900105	0.0020180009500000004	0.0017940011	8.900090900000001e-05	5.1999465e-05	0.000112000855	23.6699995	-27.375002	153.54167
G0389	0.58374397	0.07569999999999999	2.5998801000000002e-05	150.2998	22.564	0.156110045	0.002185002	0.00200100055	0.0022670012000000003	0.0023660008000000003	0.0017210022	0.00144600125	0.00128300115	-3.69977225e-05	-2.7999282999999998e-05	7.9002232e-05	20.1725	-34.125004	151.20836
G0390	0.50035194	0.07050000000000001	0.000102996825	132.59985	15.626999	0.17213249	0.0032370016	0.0028510000000000002	0.00318199955	0.0032460019	0.00220600145	0.00184900125	0.00163700055	0.000130999835	0.000150000675	0.0002500005	14.5449995	-42.62501	148.20836
G0391	7.868393	0.6622	1.8000603e-05	390.3999	53.152998	0.26384747	0.00083400121	0.0010860022	0.0012950003	0.0013700016	0.0015310012	0.00153000095	0.00144900195	5.000084635e-05	6.001443e-06	0.000169999895	14.965	42.124996	-8.958333
G0392	0.377858115	0.074099998	0.00023600087	125.999755		0.087260007	0.006723	0.006012002	0.0055309999999999995	0.0046310015	0.0030640010000000002	0.00263500025	0.0024110023000000003	0.00053000077	0.00044500082500000004	0.00045600161	0.47	79.04167	-73.208336
G0393	0.30070602	0.050999997	0.00032499804999999997	87.69995	31.6669985	0.053430080500000005	0.006310001	0.0063810013	0.0068050008000000006	0.0066340007999999995	0.0037220008499999997	0.0029630009000000002	0.00261200215	0.00019299984	0.00017100200000000001	0.00018600188	24.0275	-19.291666	147.62502
G0394	0.19751195500000002	0.044399999999999995	1.69985e-05	60.099853499999995	24.6889975	0.081140043	0.0061400011	0.00487400025	0.00457400085	0.0040840003	0.00205600075	0.00161200205	0.0014460012	0.00015800073499999998	0.000158999115	0.00019600056	23.3325	-26.958338	153.87502
G0395	0.3558513	0.057099999	6.6000968e-05	92.5	24.0119995	0.08156501999999999	0.004187001	0.0038050003499999997	0.00399499935	0.0038350001	0.00230300055	0.0018719994000000002	0.00165	1.1002644999999998e-05	-3.9991e-06	5.0000846e-05	22.087499	-27.375002	153.54167
G0396	0.2050411	0.0426	1.1995435e-05	61.199951	22.0509965	0.06439507	0.0051330012	0.00419700145	0.003986000999999999	0.00367500075	0.00178400055	0.00140199995	0.00123900175	5.0000846e-05	5.0000845e-05	8.89990475e-05	22.2074995	-30.041666	153.62502
G0397	0.229115725	0.046599999	1.3995916e-05	66.5	21.630999	0.07803750000000001	0.004671	0.003924001	0.00377400035	0.0034800003999999997	0.00179900045	0.0014249999	0.00128900075	2.9999764e-05	5.1001087e-05	9.999983e-05	22.192500000000003	-30.625002	153.37502
G0398	0.270938565	0.052699999	1.1995435e-05	72.80005	17.532997	0.11989999000000001	0.0050370004	0.0041580014999999994	0.0038940013499999997	0.0036400015999999997	0.0020240005000000004	0.00164000135	0.0014869999	0.0002009999	0.00020400062	0.000263001775	21.2575	-32.45834	153.20836
G0399	0.243528305	0.050099999	1.3995916e-05	72.09985499999999	17.5399995	0.110380055	0.005241001	0.00423100025	0.00394000105	0.00369399975	0.0019870010000000004	0.0015980005	0.001445001	0.0001750011	0.00018000044000000002	0.00023500062500000002	21.452499500000002	-32.625004	153.04167
G0400	0.25202837499999997	0.051299999	1.3999641e-05	70.80005	17.619996999999998	0.1182425	0.0052349995	0.0042490009	0.00391300015	0.0036640018	0.0020049997	0.00161200015	0.0014709998	0.00018600188	0.00019199959999999998	0.000251000745	21.272499500000002	-32.625004	153.12502
G0401	0.26446382	0.0524999985	1.2997538e-05	72.5	17.599996500000003	0.11866747999999999	0.005176000300000001	0.00422900165	0.0039230007	0.00367200185	0.0020369999	0.0016450025	0.00149500185	0.00020700134	0.00020599924000000002	0.00026400201	21.1924995	-32.625004	153.20836
G0402	0.26726845	0.053599998499999996	1.1995435e-05	73.5998525	17.161997	0.12253499200000001	0.0051429996999999995	0.0041600018	0.00388500095	0.0036239997	0.0020460002	0.00165600145	0.001507001	0.00021599978	0.000222001225	0.00028000027499999996	21.244999	-32.625004	153.37502
G0403	0.250771345	0.051199999999999996	1.1995435e-05	70.0	17.5579985	0.120579958	0.0054200012999999995	0.00445500015	0.0040700008	0.0038060005	0.0020860005	0.0016690008	0.0015330017	0.000219002365	0.000212000685	0.00026999973	21.1974995	-32.70834	153.20836
G0404	0.2209638	0.0483999985	1.2997538e-05	64.59985499999999	18.9079975	0.11199498199999999	0.0057270005	0.0046340022	0.0043020005	0.00392500125	0.00208000095	0.00166300125	0.001519002	0.00020000152	0.000215001405	0.000267000865	21.200000000000003	-32.791668	153.79167
G0405	0.42187321499999997	0.062299999	2.99960375e-05	109.59985499999999	18.158998500000003	0.14161741500000002	0.0029850025000000002	0.00244000185	0.0025629997500000003	0.00261000165	0.00165900215	0.0013590008	0.0012260005	-0.00011199899	-8.69985705e-05	1.6001983e-05	19.8849995	-34.125004	151.20836
G0406	0.363614635	0.0614	1.5996396500000002e-05	92.19995	15.3999975	0.13490259500000001	0.0043070018	0.00351800215	0.00355300125	0.00340600125	0.00219999995	0.0017610006	0.00159800055	9.0003015e-06	0.00010100007000000001	0.00018100068	16.752499999999998	-35.791668	136.45836
G0407	1.03669865	0.124699995	0.0009020008	200.19995		0.18887758500000001	0.0054439995	0.0050990022	0.00500700065	0.0047459992999999995	0.004327001049999999	0.004206	0.004052002000000001	0.00091100113	0.0007460005600000001	0.00080100075	1.33	77.29167	-75.708336
G0408	0.5786264249999999	0.076599998	1.69984995e-05	119.1001	56.110999	0.061844945	0.00203699995	0.00233700125	0.0025070011500000003	0.00240900185	0.00175600125	0.0014590025	0.00126700105	-8.399971e-05	-0.00010999851000000001	-6.3000248e-05	16.7575	42.124996	-8.958333
G0409	0.371989565	0.0586	2.4996698e-05	100.6999525	27.803999	0.122365	0.0035530012	0.0032350011499999998	0.00335600035	0.00330500115	0.0019750018	0.00160100125	0.00140600095	-4.0998682e-05	-3.89982025e-05	3.6001205e-05	21.389999500000002	-27.375002	153.54167
G0410	0.567803085	0.0753	0.000187996775	144.2998	21.4929985	0.15925503000000002	0.00343200195	0.00338100085	0.0037210005999999997	0.00398200015	0.0029279999	0.0024750009	0.0021870005000000003	0.00017100014	0.00015900098	0.000247001645	19.6074995	-31.958338	115.45835
G0411	0.552958605	0.07239999999999999	1.5996397e-05	153.59985	21.4549985	0.164015055	0.00200200085	0.0019439999	0.0022010021	0.00242800075	0.0016380008	0.00137699955	0.0012120008	-0.0001319982115	-0.0001180004325	-1.0998920999999998e-05	17.7424995	-34.125004	151.20836
G0412	0.37858598	0.060399999	3.09981405e-05	125.6001	13.966997	0.063587545	0.00281600095	0.00286900065	0.003281001	0.00344599975	0.0021470003	0.0017720014000000002	0.00152700205	1.900084335e-05	0.0001120008535	0.0001420024775	12.325	-42.62501	148.20836
G0413	2.71733345	0.20259999499999998	0.0078979975	324.6001	46.416	0.43261498499999995	0.01219600075	0.0165250005	0.020200001	0.021873001	0.025166001	0.025463	0.024170001	0.0094410012	0.00784400115	0.0075090005	26.2199995	-12.375003	130.79167
G0414	0.166639885	0.037599998999999995	0.000330999495	62.89990349999999	42.959998999999996	0.0238925215	0.009177001	0.008744001000000001	0.009011	0.0083870015	0.0038070008	0.0029350016	0.00243400035	0.00019900128	0.00014900230000000002	0.00015100092	23.17	-19.291666	147.62502
G0415	0.39279706	0.0607	3.09981405e-05	96.3999	34.718999	0.088195085	0.0040509998500000005	0.0037249998	0.00379100065	0.0036740005	0.00221700225	0.0018199999	0.00157400035	2.4002044999999998e-05	-4.9993394999999994e-06	5.30015663e-05	20.4225	-27.375002	153.54167
G0416	0.32065481	0.053599998499999996	2.6997179e-05	90.69995	28.460998500000002	0.0823725475	0.0038640015	0.0037640016500000003	0.00390700255	0.00391000135	0.0022270009	0.00179100035	0.00152200085	4.2000787000000004e-05	1.9000843e-05	7.200055e-05	19.494999999999997	-31.958338	115.45835
G0417	0.43883887	0.0646	1.4998019e-05	115.9997575	28.299999	0.12278997999999999	0.0024080015500000003	0.0023790002	0.00254799985	0.00263400185	0.00169600175	0.00140099975	0.0012060013	-8.49980895e-05	-0.0001019984505	-1.2999399999999996e-05	17.7225	-34.125004	151.20836
G0418	0.35874874	0.0576	4.499778e-05	98.5998525	19.597997999999997	0.067115068	0.00290399975	0.00268400085	0.00277799925	0.0028510019500000002	0.0017170012	0.001414001	0.0012190007	9.000301000000002e-06	2.50004235e-05	6.69993475e-05	11.592500000000001	-42.62501	148.20836
G0419	10.640630999999999	0.76789996	6.3996762e-05	718.8999	41.554998499999996	0.25131005	0.00078199989	0.00104100072	0.001298001	0.00151500105	0.00209300035	0.0021950006	0.0020860005	0.00027699954999999997	0.000239001595	0.00043000095	16.775	42.124996	-8.958333
G0420	0.0872207525	0.029399999500000003	3.3996999499999995e-05	35.6999515	55.213	0.0536000725	0.012489001999999999	0.0091200005	0.007813001	0.006306	0.0025150012000000003	0.00184800105	0.00154899995	9.50004925e-05	0.000143000855	0.00015600026	27.435000000000002	22.458334	-158.04166
G0421	0.53451987	0.0667999985	4.29973005e-05	171.59985	40.316	0.08343506	0.004609	0.00429700125	0.00434700035	0.00407800075	0.0023449994500000003	0.00188700115	0.0016090013	-1.5998259499999998e-05	-3.7999823e-05	1.2001022499999997e-05	21.1649995	-27.375002	153.54167
G0422	0.268788915	0.046299998499999995	0.000142995267	86.0998525	42.771999	0.046290040000000005	0.00395699965	0.004647999999999999	0.0051550008	0.00511600065	0.0027070008	0.0021450017000000004	0.0017870013	9.002163999999998e-06	-2.5998801e-05	3.000720999999999e-06	18.942500000000003	-31.958338	115.45835
G0423	0.172424315	0.0371	1.1995435e-05	54.099853499999995	34.727000000000004	0.033837556000000005	0.0043450017	0.00430599975	0.0041700005	0.0037050005500000004	0.00168300235	0.00128100065	0.0010560006	-5.8999285e-05	-9.2998145e-05	-6.2998384e-05	14.907499999999999	-35.791668	136.45836
G0424																		83.208336	22.291666
G0425	0.32838961	0.055099999999999996	0.0006949976200000001	91.3999025	60.756	0.029034972	0.008744001500000001	0.0082920005	0.008752001499999999	0.008270000999999999	0.004870999500000001	0.0039440021500000005	0.0033490005999999998	0.000324999915	0.00024699978500000003	0.000242000445	28.869999	-19.291666	147.62502
G0426	0.163802265	0.040599998	3.99984415e-05	53.399902	54.316	0.016497612000000002	0.008277000999999999	0.0068730005	0.006391	0.0054750013	0.0026310011500000003	0.0020310003000000004	0.00165200235	3.3000484e-05	-2.09975987e-05	-1.29994005e-05	26.4174985	-27.375002	153.54167
G0427	2.4084192	0.18509999	0.0068889987	302.59985	53.873999	0.27094496	0.009160999	0.012304000499999999	0.014857002000000001	0.015848	0.017815001	0.017787002000000003	0.0167440005	0.0050960016	0.00411100115	0.00395100195	27.835	-19.125002	146.62502
G0428	0.24743322	0.0465	0.0005640015	79.39990499999999	55.561	0.023509979	0.008674999499999999	0.008665000999999999	0.0091549995	0.0086560005	0.004567001	0.00359000075	0.0029850006	0.00020400062	0.00020700134	0.00020899996	26.3174995	-19.291666	147.62502
G0429	0.86317653	0.095599998	0.00180099905	240.5	49.947	0.06796503	0.0025690012	0.00422899985	0.0056870022	0.0063289999999999996	0.00518000125	0.00465200085	0.0040269997	0.000217000025	4.500151000000001e-05	9.700097249999999e-05	18.2599995	-31.875002	115.791664
G0430	0.238623365	0.0439	9.2998148e-05	71.9997575	49.131001	0.058062433999999996	0.00513000225	0.005419001	0.0057080015000000005	0.00540300085	0.0027170014000000003	0.0021330007	0.00173600205	0.00010699965	5.500204900000001e-05	8.300133e-05	18.78	-31.958338	115.45835
G0431	1.6368224	0.15719999750000002	1.79968775e-05	428.99975	46.9599985	0.1112299	0.0011	0.0014730003	0.0018430017000000002	0.0019180011	0.0014650002	0.00127100015	0.0010650009	-0.000120000915	-0.00014499947499999998	-2.99979e-05	19.2499995	-33.791668	151.29167
G0432					45.682													-33.875004	151.20836
G0433					46.299												17.545	-33.95834	151.20836
G0434					45.6												18.579999	-34.041668	151.12502
G0435	1.1668827	0.11230000000000001	1.3999641e-05	268.7998	45.876000000000005	0.20145755999999998	0.0009620022000000001	0.0013160016	0.0016770009	0.00179100035	0.0015200004	0.001360001	0.0011759996	-9.300001e-05	-0.0001209974325	1.20010225e-05	19.274999	-34.041668	151.20836
G0436	2.5688682	0.1936	0.003019996	286.6001	51.1149985	0.62768996	0.015149999	0.017780002	0.02087	0.02187	0.024902001	0.025334	0.024416002	0.0111460015	0.009524003	0.009190001	31.779999	-12.375003	130.79167
G0437	0.546661615	0.07219999799999999	0.00216399875	134.30005	61.153999999999996	0.06528747	0.007395001	0.008422002	0.009632000500000001	0.0095510015	0.00670599935	0.00571000015	0.00497000105	0.00047999993	0.000360999265	0.000369001185	28.417499999999997	-18.541666	146.45836
G0438	0.5928356349999999	0.0774999975	0.0023400001500000003	153.69995	59.752	0.071322441	0.0061569994999999995	0.0075570008	0.0089230015	0.009030001	0.0066600013	0.005706001049999999	0.00497700085	0.00036100112	0.00024900213000000004	0.000270001585	28.4874995	-18.625002	146.45836
G0439	2.1125626	0.1685	0.00451899685	286.7998	60.214	0.1879425025	0.008692001999999999	0.011266000500000001	0.01341800225	0.014162000000000001	0.015439	0.015363	0.0144	0.0043810011	0.0035840013	0.00348800235	29.499999	-19.125002	146.62502
G0440	0.30058505	0.052199999	0.000676997	88.3999025	61.348	0.0317550895	0.008727001	0.0085550005	0.0090570025	0.008580001	0.0048489998999999995	0.0038959998999999997	0.0033130013	0.00032500178000000003	0.00025800057499999996	0.000252000985	27.7625	-19.291666	147.62502
G0441	0.55424607	0.072399998	0.0008229986	158.3999	61.236	0.0558099755	0.003800001	0.00522100175	0.00638400015	0.0066610017	0.00458400135	0.0039270018	0.0033369995	0.00017800182	8.500181e-05	0.000116001815	20.1525	-31.875002	115.70835
G0442	0.7715223499999999	0.09010000000000001	0.001245997835	215.5	61.266		0.0023690015	0.00425800125	0.00565700045	0.0062019992	0.005005002	0.0044590011	0.0038330014999999997	0.00014800019800000001	7.300078849999999e-05	0.00012600049199999999	20.3224995	-31.875002	115.791664
G0443	0.19509388	0.0396999975	4.9997121999999996e-05	59.899902499999996	61.165	0.03821504	0.00595100225	0.00595300085	0.005944000499999999	0.005410002549999999	0.00253600065	0.00197300125	0.0016060006	0.000149000437	8.2001092e-05	9.500049199999999e-05	19.847499	-31.958338	115.45835
G0444	0.302852385	0.053599998999999995	1.4998019e-05	80.80005	57.182	0.042805076	0.00383000265	0.00395699965	0.00410400145	0.0037740022	0.00213200045	0.001716001	0.00141300075	-1.70003625e-05	-6.1998145e-05	-1.09989195e-05	20.705	-33.791668	151.29167
G0445					55.673													-33.875004	151.20836
G0446					56.628												20.705	-33.95834	151.20836
G0447					56.367												20.8299995	-34.041668	151.12502
G0448	0.411730225	0.0629999985	1.2997538e-05	101.4997575	57.583	0.0778675075	0.0027500018500000003	0.0030410011000000002	0.0032509994	0.0031180009	0.0019530002	0.0016130004	0.0013120007	-4.7000125500000004e-05	-7.79982665e-05	-6.9998205e-06	20.54	-34.041668	151.20836
G0449	0.20299831499999998	0.0433	2.5000422999999998e-05	60.999756	53.491	0.031244993	0.0059370007	0.00549300015	0.005274999799999999	0.004620999000000001	0.0022820011	0.00177800095	0.0014430005	0.00010300055000000001	2.8999522499999997e-05	4.60017475e-05	16.1075	-35.791668	136.45836
G0450	1.05308675	0.1109	0.00021999702000000002	172.0	45.504999999999995	0.18526494500000001	0.002204001	0.0024370011	0.0026030019	0.00254300055	0.0021770019000000003	0.0020460021	0.0018420014500000002	0.00031399913500000003	0.000224001705	0.000316001475	13.7949995	-42.62501	148.20836
G0451	1.5801676	0.13849999000000002	0.0041209981	275.69995	59.366	0.0565325	0.0052199997	0.0070210006000000005	0.00898800225	0.00966	0.009907002	0.009356001	0.008584	0.0011850018	0.00085600092	0.000819999715	29.912499500000003	-19.125002	146.62502
G0452	0.34516986	0.0565	0.0005440004150000001	96.1001	59.632999999999996	0.039999962	0.0075450017500000004	0.007135000000000001	0.007738999999999999	0.007348001	0.0044379997000000004	0.0035530012	0.00299900025	0.00029100105	0.00023000128500000002	0.00023400039	28.5399995	-19.291666	147.62502
G0453	0.7415297249999999	0.086299998	0.00010199845	129.8999025	58.492999999999995	0.13962006799999999	0.0045090001000000005	0.00409700165	0.00421600045	0.0038680004999999996	0.00277999975	0.0023440011	0.0020090006500000004	0.000126000495	0.000126000495	0.00019500218500000002	24.2575	-27.375002	153.54167
G0454	0.471762985	0.06620000000000001	0.00119299815	134.19995	64.08500000000001	0.0541524885	0.00414600035	0.0055500008	0.0065940022	0.0067520010000000005	0.0043710005	0.0037270002	0.0031310002999999998	0.0001790002	8.100084749999999e-05	0.00011100061200000001	21.7424995	-31.875002	115.70835
G0455	0.6691451500000001	0.0829	0.00197799875	177.8999	63.961	-0.005389929	0.003343001	0.0049530007	0.0062339995	0.0065530017	0.00494800135	0.004405999650000001	0.0038320012499999997	0.0001780018225	7.300079e-05	9.7999348e-05	21.990000000000002	-31.875002	115.791664
G0456	0.21408968499999997	0.0419999975	0.000174995513	65.39990399999999	65.225	0.0568299285	0.00623600185	0.0063140001	0.0064200013	0.0059130005	0.0029170011000000003	0.00231500155	0.00189400095	0.000195002185	0.000121001155	0.000143000855	20.5475	-31.958338	115.45835
G0457	0.29730591	0.0529	1.2997538e-05	77.499999	54.233000000000004	0.0537699455	0.0039660018	0.0040959995	0.0041660015	0.0037130005499999997	0.0020900015	0.00165600145	0.0013700016	-4.90006045e-05	-7.29989237e-05	-1.4999879999999997e-05	21.6075	-33.791668	151.29167
G0458					51.767998500000004													-33.875004	151.20836
G0459					52.146999												22.9374995	-33.95834	151.20836
G0460					51.399												21.92	-34.041668	151.12502
G0461	0.418219415	0.0648	1.2997538e-05	93.8999	53.535	0.13413751000000002	0.0038330014999999997	0.0037390013	0.00380900125	0.00344700175	0.0022110008	0.00180999935	0.00150900145	-1.3999640999999996e-05	-3.7999823e-05	5.99995235e-05	21.2949995	-34.041668	151.20836
G0462	2.3642282000000003	0.1827	0.009247996	318.7998	49.900000000000006	0.27851003	0.0094090015	0.012101002	0.0151090005	0.0164660015	0.018458001	0.018275002	0.01726299975	0.0049350001	0.0040210002	0.0038770008500000003	31.4549995	-12.375003	130.79167
G0463	2.2571642499999998	0.17659999999999998	0.0076849985	305.59985	56.251000000000005	0.17825246	0.00748500035	0.0101190005	0.01246800075	0.01342300125	0.0149189995	0.014760000499999999	0.0138340015	0.00332400015	0.0026080012500000003	0.00252400155	31.4	-19.125002	146.62502
G0464	0.30923149	0.051999999000000005	0.00042999535499999996	90.19971	57.310998999999995	0.0314574245	0.00682500005	0.0069590005	0.00746	0.0071040001499999995	0.00403299925	0.00322900155	0.0027420018000000003	0.00020400062000000001	0.000179000205	0.000190999365	29.8124995	-19.291666	147.62502
G0465	0.568998965	0.07400000000000001	0.00020799786	167.49975	59.397999	0.067455053	0.0021030009	0.00301300175	0.0037450008	0.00396599995	0.00281600095	0.0024130009	0.002061002	2.8001144499999997e-05	-6.9998205e-06	3.9001927000000004e-05	23.802498999999997	-31.875002	115.70835
G0466	0.8824354999999999	0.096599996	0.000439997765	220.59985	58.989999999999995	0.081395032	0.0019060019500000002	0.0030199997	0.0040230006	0.0043590013	0.0035699997500000004	0.00321400165	0.00283000055	6.30021095e-05	2.0004810000000003e-06	5.8000908e-05	24.0125	-31.875002	115.791664
G0467	0.26057504	0.047	1.6000122e-05	72.3999	58.985	0.058274985	0.00449500045	0.004508001649999999	0.00458000045	0.0042450018	0.0022070017	0.0017499998	0.0014610011	0.000107001515	8.200109e-05	0.00011499971	22.8574995	-31.958338	115.45835
G0468	0.33966659	0.054099999999999995	1.2997538e-05	81.6999525	52.022999999999996	0.0956749925	0.00423800015	0.0038590003	0.0039000008	0.00349400005	0.00193300095	0.0015220009	0.00128800235	-8.800067e-05	-0.000108998267	-4.7000125999999995e-05	23.9225	-34.125004	151.20836
G0469	0.209323065	0.0421	1.79968775e-05	62.599853499999995	51.1	0.051644922499999996	0.0042300002	0.00420800215	0.004207	0.00382500135	0.00187500005	0.0014590006	0.0011840016	1.9999221e-05	-1.29994005e-05	2.7000904e-05	19.2999995	-35.791668	136.45836
G0470	0.543452	0.073599998	2.09994615e-05	127.30005	44.902	0.094485044	0.002596002	0.0026350021500000003	0.0028880015	0.0028510000000000002	0.00208700075	0.0017020013	0.0014280006	2.3001804499999996e-05	3.30004825e-05	9.900145299999999e-05	20.1075	-42.62501	148.20836
G0471	2.328097	0.1807	0.004898997150000001	352.0	45.602999999999994	0.115224955	0.0038020015	0.00564400105	0.00752700125	0.0084770005	0.009566002	0.0093280005	0.008735001	0.0015770011	0.0012059994	0.0011790004	29.81	-19.125002	146.62502
G0472	0.39977703	0.0614999985	0.00055399537	111.0998525	45.668999	0.0420399905	0.0063280017000000004	0.00630500165	0.007004002150000001	0.00691	0.0044220015	0.00359400175	0.0030930005	0.00019199959999999998	0.00017600134	0.00019200146	28.89	-19.291666	147.62502
G0473	0.22594810999999998	0.046799998499999995	3.79979615e-05	66.5	45.627998500000004	0.0332000255	0.00678900065	0.005407001749999999	0.005348000800000001	0.00474700145	0.00258400105	0.00196000185	0.00167500045	1.0000542e-05	-1.899898e-05	7.0016829999999996e-06	27.1249995	-27.375002	153.54167
G0474	0.259133755	0.0466	1.3999641e-05	72.30005	45.137	0.065415025	0.0044600015	0.00433400085	0.00440800185	0.0040870011	0.0021080002500000004	0.00165	0.0013980009	0.000107001515	8.800067e-05	0.000123001637	22.3375	-31.958338	115.45835
G0475	0.49965773	0.066899998	1.2997538e-05	139.499755	40.813	0.11671245	0.0033890009	0.0029659998	0.0030370019	0.002789	0.00168700145	0.00135300125	0.0011670012	-0.000141998754	-0.0001429989915	-7.29989275e-05	23.7575	-34.125004	151.20836
G0476	0.38772363	0.061899999	1.2997538e-05	95.80005	33.617000000000004	0.076889991	0.00351200055	0.0032170024	0.00332600065	0.00318899935	0.00203800015	0.0016409997	0.00143500045	8.60001915e-05	6.6000967e-05	0.000111000615	19.3574995	-42.62501	148.20836
G0477	1.208426065	0.11599999999999999	0.0032619982	248.3999	41.512	0.069664955	0.00409400085	0.0057619997	0.0073970015	0.00813400185	0.0075740015	0.0069640017500000005	0.0063420012	0.0008970015	0.000653002415	0.0006649997	27.6299995	-18.541666	146.45836
G0478	2.35821955	0.182299995	0.00749899815	321.19995	43.772	0.180249925	0.00615100005	0.0086160005	0.010765001	0.011796001	0.013393001750000001	0.013169	0.012438001	0.00329500065	0.00260999985	0.0025210008	28.004999499999997	-19.125002	146.62502
G0479	0.24397066	0.048899999	2.6997179000000002e-05	68.9997575	37.382000000000005	0.041572451499999996	0.0057459995	0.004720000550000001	0.004648	0.00416500115	0.00229600075	0.0017810017	0.0015240014	-1.09989195e-05	-1.6000122e-05	1.0000541999999998e-05	26.4574995	-27.375002	153.54167
G0480	0.6082837	0.0776	0.000173997135	165.69995	30.462	0.08615505749999999	0.0025880001500000003	0.00301300175	0.00363299995	0.003881	0.0028540008	0.0024270005	0.00210000015	3.90000625e-05	4.000961499999999e-06	5.7000667e-05	21.6299995	-31.875002	115.70835
G0481	0.800264485	0.0915	0.000177998098	223.0	29.991999	0.10901999500000001	0.0021020025	0.00257800145	0.0034149997	0.00377600075	0.0030830018500000002	0.00269400145	0.00231000035	3.2002106e-05	-4.9993395e-06	6.80014475e-05	21.802500000000002	-31.875002	115.791664
G0482	0.304383935	0.0529999975	3.8996339e-05	81.0	31.1839985	0.08186244949999999	0.0041720010500000005	0.0038540008999999997	0.0039070024999999994	0.0036990009499999997	0.0021289997	0.00169100055	0.0014390014	0.000118000435	0.00010799989	0.0001519993	21.4974995	-31.958338	115.45835
G0483	0.37406298000000004	0.0598	3.2994896999999997e-05	93.5	28.968998	0.093975068	0.00402700155	0.0034000017	0.003548	0.0033200011	0.00212099965	0.001681	0.00146900115	-7.998197999999999e-06	-5.4998323e-05	2.000482000000003e-06	22.317499499999997	-33.791668	151.29167
G0484					28.124998499999997												21.74	-33.875004	151.20836
G0485					27.624998												21.514999500000002	-33.95834	151.20836
G0486					28.0579985												21.627499999999998	-34.041668	151.12502
G0487	0.43943865	0.0624999965	1.6000122e-05	117.6999525	28.4999985	0.09720492	0.0031470003999999998	0.0027500018500000003	0.0029360000000000002	0.0028770007	0.0018310007	0.0014380012	0.0012410022	-0.00010300055049999999	-0.00012299790999999998	-5.1999465e-05	22.2025	-34.041668	151.20836
G0488	0.24277408	0.0462999985	1.1995435e-05	69.4997575	28.511	0.10179495499999999	0.00441900085	0.0036300011	0.00362700045	0.0033180006	0.00176399945	0.00133999995	0.00114100055	-7.79982655e-05	-0.000103998931	-5.1999463e-05	22.5	-34.125004	151.20836
G0489	0.52285475	0.072899998	1.3999641e-05	121.39990499999999	22.7319985	0.15045750000000002	0.0026470012500000003	0.002390001	0.0025590006	0.0025789999	0.00182800185	0.0015360005	0.00137500095	5.9999524e-05	8.2001092e-05	0.000174000855	18.0325	-42.62501	148.20836
G0490	2.3285888	0.18070000000000003	0.009291997	308.30005	42.245998	0.445067525	0.012716001000000001	0.016205999999999998	0.019828000999999998	0.021421001	0.0240010015	0.023753	0.0225390005	0.0079930017	0.0065680016	0.0063199997	30.2925	-12.375003	130.79167
G0491	1.4864209499999999	0.132899995	0.00376299765	299.1001	33.5589985	0.0845825675	0.0037260019000000004	0.00536600125	0.0072760006499999995	0.00819800235	0.00841400025	0.00770700165	0.00717200135	0.000788001325	0.000457001838	0.000415001065	26.8275	-18.625002	146.45836
G0492	0.3688829	0.058199999	0.00091899558	104.1999525	35.546	0.08424258200000001	0.0077810008	0.0079850015	0.008804000999999999	0.0086150005	0.00529200015	0.0043090022	0.00375600165	0.000376001	0.000325001775	0.00034700147500000005	26.494999999999997	-19.291666	147.62502
G0493	0.269521655	0.048999999	1.89952555e-05	74.0	30.092999	0.063927532	0.00518199985	0.0042200015	0.0041950011	0.0038850008499999996	0.0021040011	0.00164700115	0.0014270004	1.3001265000000001e-05	-1.9986184999999987e-06	3.9000066e-05	24.4525	-27.375002	153.54167
G0494	1.01109615	0.1039999945	0.0011499971	274.0	25.404996500000003	0.132139925	0.0027060006000000003	0.0033480003499999998	0.00441400145	0.0050660018	0.0044830015	0.00399800015	0.00357000155	0.00034400076	0.000241002075	0.000306000925	19.7999995	-31.875002	115.70835
G0495	1.04671832	0.10669999699999999	0.00166199731	259.69995	25.117998	0.15160500500000001	0.00254799985	0.003455	0.0047240015	0.00556000135	0.00509900045	0.00465100075	0.0042330009	0.0005399994630000001	0.00036600047	0.000437000755	19.645	-31.875002	115.791664
G0496	0.472087035	0.0665	0.00024399906649999998	115.9997525	25.345996999999997	0.14276504499999998	0.00405300035	0.00375400115	0.0040250011	0.0040800013	0.00280500015	0.0023370013	0.0020510014	0.000227000565	0.00018300115999999998	0.00025900080999999997	21.235	-31.958338	115.45835
G0497	0.782419635	0.0878	1.4998019e-05	167.7998	23.659998	0.20099008000000002	0.00223300045	0.0018130001	0.00212800125	0.00229900145	0.0017990004	0.0015060008	0.00134300255	-2.899952e-05	-3.2000245e-05	8.3001329e-05	20.6125	-33.791668	151.29167
G0498					23.202999499999997												20.6874995	-33.875004	151.20836
G0499					23.5479985												20.022499500000002	-33.95834	151.20836
G0500					23.2559985												20.0799995	-34.041668	151.12502
